latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.64501,9.17847,303.54,0.41,0.6,2021-11-10,0156,SNPP,SNPP,n,2,279.1,1.11,N,0
33.53231,9.68604,296.41,0.39,0.59,2021-11-10,0156,SNPP,SNPP,n,2,278.81,0.61,N,0
36.46004,10.01114,345.19,0.35,0.57,2021-11-10,1135,SNPP,SNPP,n,2,295.24,4.31,D,0
36.59087,10.32082,298.37,0.4,0.44,2021-11-11,0136,SNPP,SNPP,n,2,283.02,0.54,N,0
36.50053,10.02797,296.96,0.39,0.44,2021-11-11,0136,SNPP,SNPP,n,2,281.87,0.56,N,2
36.77717,10.20244,296.34,0.39,0.44,2021-11-11,0136,SNPP,SNPP,n,2,284.05,0.52,N,0
31.70331,9.24412,299.36,0.44,0.46,2021-11-11,0137,SNPP,SNPP,n,2,278.4,0.77,N,2
31.64914,9.17265,317.89,0.44,0.46,2021-11-11,0137,SNPP,SNPP,n,2,280.12,2.02,N,0
34.00645,10.01454,331.06,0.72,0.75,2021-11-11,1116,SNPP,SNPP,n,2,293.12,3.58,D,0
31.64799,9.17107,335.4,0.46,0.47,2021-11-11,1255,SNPP,SNPP,n,2,300.51,1.4,D,0
35.77521,9.89011,300.96,0.4,0.37,2021-11-12,0117,SNPP,SNPP,n,2,285.42,0.96,N,2
36.15733,10.28485,300.65,0.4,0.37,2021-11-12,0117,SNPP,SNPP,n,2,285.93,0.63,N,2
36.77683,10.20298,298.98,0.4,0.37,2021-11-12,0117,SNPP,SNPP,n,2,284.42,0.6,N,2
36.59186,10.31752,295.77,0.4,0.37,2021-11-12,0117,SNPP,SNPP,n,2,283.69,0.81,N,2
34.60263,10.58688,301.21,0.42,0.38,2021-11-12,0118,SNPP,SNPP,n,2,283.68,1.01,N,0
33.53038,9.6833,302.3,0.41,0.37,2021-11-12,0118,SNPP,SNPP,n,2,279.86,0.6,N,0
31.40382,9.85443,301.22,0.43,0.38,2021-11-12,0119,SNPP,SNPP,n,2,278.21,0.44,N,2
31.6497,9.17216,302.75,0.41,0.37,2021-11-12,0119,SNPP,SNPP,n,2,280.08,0.61,N,0
31.0017,10.06351,296.6,0.44,0.39,2021-11-12,0119,SNPP,SNPP,n,2,278.69,0.63,N,2
31.64631,9.17134,296.14,0.41,0.37,2021-11-12,0119,SNPP,SNPP,n,2,279.32,0.61,N,0
31.40385,9.85219,296.88,0.43,0.38,2021-11-12,0119,SNPP,SNPP,n,2,277.74,0.51,N,2
36.67887,9.92316,299.36,0.44,0.38,2021-11-13,0058,SNPP,SNPP,n,2,281.75,0.61,N,2
36.59107,10.31949,295.14,0.43,0.38,2021-11-13,0058,SNPP,SNPP,n,2,284.94,0.53,N,2
35.77405,9.89244,299.96,0.43,0.38,2021-11-13,0059,SNPP,SNPP,n,2,283.87,1.07,N,2
34.60213,10.5835,295.04,0.41,0.37,2021-11-13,0059,SNPP,SNPP,n,2,281.77,0.5,N,0
34.60151,10.58792,299.17,0.41,0.37,2021-11-13,0059,SNPP,SNPP,n,2,284.47,0.5,N,0
34.6049,10.58863,298.13,0.41,0.37,2021-11-13,0059,SNPP,SNPP,n,2,283.23,0.5,N,0
34.60552,10.5842,298.47,0.41,0.37,2021-11-13,0059,SNPP,SNPP,n,2,282.08,0.5,N,0
31.00151,10.06313,299.75,0.4,0.37,2021-11-13,0100,SNPP,SNPP,n,2,281.55,0.46,N,2
31.40495,9.85298,298.88,0.4,0.37,2021-11-13,0100,SNPP,SNPP,n,2,280.98,0.69,N,2
31.39809,10.02083,298.84,0.4,0.37,2021-11-13,0100,SNPP,SNPP,n,2,280.97,0.43,N,2
36.67821,9.91943,327.52,0.38,0.36,2021-11-13,1219,SNPP,SNPP,n,2,296.18,0.99,D,2
36.77766,10.1998,295.46,0.47,0.48,2021-11-14,0039,SNPP,SNPP,n,2,284.03,0.54,N,2
36.58913,10.31902,295.51,0.47,0.47,2021-11-14,0040,SNPP,SNPP,n,2,282.64,0.55,N,2
33.30225,9.23534,304.63,0.49,0.49,2021-11-14,0040,SNPP,SNPP,n,2,279.17,0.71,N,0
31.64788,9.16989,308.6,0.47,0.48,2021-11-14,0041,SNPP,SNPP,n,2,283.65,0.7,N,0
32.28922,10.97629,297.09,0.38,0.43,2021-11-14,0041,SNPP,SNPP,n,2,283.66,0.45,N,2
31.64701,9.17068,340.1,0.45,0.47,2021-11-14,1159,SNPP,SNPP,n,2,300.2,2.85,D,0
33.52924,9.68503,302.57,0.44,0.62,2021-11-15,0021,SNPP,SNPP,n,2,278.45,1.12,N,0
31.64844,9.17007,297.7,0.45,0.63,2021-11-15,0022,SNPP,SNPP,n,2,279.68,0.69,N,0
34.59926,10.58348,312.06,0.5,0.66,2021-11-15,0202,SNPP,SNPP,n,2,280.47,2.04,N,0
31.64677,9.17239,314.43,0.5,0.66,2021-11-15,0202,SNPP,SNPP,n,2,278.59,1.74,N,0
31.70461,9.24499,295.8,0.5,0.66,2021-11-15,0202,SNPP,SNPP,n,2,277.93,0.44,N,2
31.65133,9.17322,301.96,0.5,0.66,2021-11-15,0202,SNPP,SNPP,n,2,277.76,0.69,N,0
31.64549,9.17096,296.88,0.5,0.66,2021-11-15,0202,SNPP,SNPP,n,2,277.53,0.69,N,0
34.60511,10.58581,315.61,0.5,0.66,2021-11-15,0202,SNPP,SNPP,n,2,280.94,2.04,N,0
32.29009,10.97665,297.29,0.33,0.55,2021-11-16,0143,SNPP,SNPP,n,2,281.02,0.38,N,2
31.64826,9.17373,308.68,0.54,0.51,2021-11-16,0144,SNPP,SNPP,n,2,283.01,0.88,N,0
36.67758,9.92089,303.62,0.43,0.38,2021-11-17,0124,SNPP,SNPP,n,2,281.65,1.05,N,2
36.77538,10.20283,296.23,0.44,0.38,2021-11-17,0124,SNPP,SNPP,n,2,283.79,0.54,N,2
31.64783,9.17054,315.57,0.46,0.39,2021-11-17,0125,SNPP,SNPP,n,2,280.39,1.98,N,0
31.39677,10.02283,304.44,0.51,0.41,2021-11-17,0125,SNPP,SNPP,n,2,279.02,1.55,N,2
31.40049,10.02383,317.09,0.51,0.41,2021-11-17,0125,SNPP,SNPP,n,2,278.84,1.55,N,2
34.6755,10.60904,341.36,0.4,0.44,2021-11-17,1244,SNPP,SNPP,n,2,297.74,5.71,D,0
34.67707,10.60764,347.08,0.4,0.44,2021-11-17,1244,SNPP,SNPP,n,2,297.32,8.15,D,0
36.67673,9.92262,308.98,0.4,0.37,2021-11-18,0105,SNPP,SNPP,n,2,282.15,1.04,N,2
31.39786,10.02111,295.59,0.38,0.36,2021-11-18,0106,SNPP,SNPP,n,2,276.77,0.54,N,2
31.703,9.24329,310.78,0.39,0.36,2021-11-18,0106,SNPP,SNPP,n,2,276.46,1.3,N,2
33.52982,9.68517,296.66,0.39,0.36,2021-11-18,0106,SNPP,SNPP,n,2,278.01,0.47,N,0
36.77735,10.20161,296.51,0.39,0.44,2021-11-19,0046,SNPP,SNPP,n,2,284.8,0.41,N,0
35.77532,9.88885,300.2,0.4,0.44,2021-11-19,0046,SNPP,SNPP,n,2,284.13,0.72,N,2
36.15697,10.28546,295.95,0.57,0.43,2021-11-19,0046,SNPP,SNPP,n,2,283.05,1.07,N,2
31.64903,9.17013,316.99,0.39,0.44,2021-11-19,0047,SNPP,SNPP,n,2,285.05,1.15,N,0
31.00221,10.06136,300.46,0.51,0.41,2021-11-19,0047,SNPP,SNPP,n,2,284.33,0.85,N,2
31.0035,10.06017,298.41,0.51,0.41,2021-11-19,0048,SNPP,SNPP,n,2,284.08,0.82,N,2
36.15836,10.28284,298.05,0.35,0.56,2021-11-20,0027,SNPP,SNPP,n,2,284.7,0.65,N,2
35.77418,9.89044,301.31,0.36,0.57,2021-11-20,0027,SNPP,SNPP,n,2,284.38,0.58,N,2
36.5013,10.02607,296.8,0.36,0.57,2021-11-20,0027,SNPP,SNPP,n,2,283.38,0.42,N,2
31.64938,9.16923,299.72,0.36,0.58,2021-11-20,0028,SNPP,SNPP,n,2,275.08,0.85,N,0
31.64681,9.17157,302.39,0.36,0.58,2021-11-20,0028,SNPP,SNPP,n,2,275.83,0.65,N,0
36.16002,10.28265,295.47,0.63,0.72,2021-11-21,0008,SNPP,SNPP,n,2,282.18,2.2,N,2
31.00513,10.05724,295.3,0.6,0.71,2021-11-21,0010,SNPP,SNPP,n,2,279.96,1.12,N,0
33.53048,9.68577,298.03,0.32,0.55,2021-11-21,0149,SNPP,SNPP,n,2,280.35,0.42,N,0
33.53046,9.68351,300.27,0.32,0.55,2021-11-21,0149,SNPP,SNPP,n,2,280.17,0.52,N,0
31.40384,9.85314,295.18,0.37,0.58,2021-11-21,0150,SNPP,SNPP,n,2,280.2,0.31,N,2
31.64709,9.16946,308.26,0.33,0.55,2021-11-21,0150,SNPP,SNPP,n,2,281.67,0.88,N,0
31.00342,10.06081,297.98,0.39,0.59,2021-11-21,0150,SNPP,SNPP,n,2,280.45,0.7,N,2
36.24301,9.85068,327.33,0.44,0.62,2021-11-21,1129,SNPP,SNPP,n,2,287.92,2.02,D,0
36.7752,10.20304,295.08,0.5,0.41,2021-11-22,0130,SNPP,SNPP,n,2,281.27,0.94,N,2
35.7738,9.89217,296.09,0.5,0.41,2021-11-22,0130,SNPP,SNPP,n,2,282.89,0.46,N,2
31.0024,10.06233,304.11,0.42,0.45,2021-11-22,0131,SNPP,SNPP,n,2,282.98,1.45,N,2
33.97741,8.21584,295.64,0.46,0.39,2021-11-22,0131,SNPP,SNPP,n,2,282.53,0.53,N,0
36.77677,10.20138,298.07,0.38,0.36,2021-11-23,0111,SNPP,SNPP,n,2,284.68,0.56,N,2
31.64761,9.16933,295.38,0.39,0.36,2021-11-23,0112,SNPP,SNPP,n,2,278.94,0.71,N,0
33.80148,8.85354,335.02,0.39,0.36,2021-11-23,1231,SNPP,SNPP,n,2,299.52,2.87,D,0
35.77631,9.88913,295.54,0.5,0.41,2021-11-24,0052,SNPP,SNPP,n,2,278.63,0.81,N,2
33.53156,9.68255,299.15,0.48,0.4,2021-11-24,0053,SNPP,SNPP,n,2,278.84,0.85,N,0
31.70325,9.24386,301.7,0.48,0.4,2021-11-24,0054,SNPP,SNPP,n,2,283.33,0.84,N,2
31.64997,9.17025,304.34,0.49,0.4,2021-11-24,0054,SNPP,SNPP,n,2,280.41,1.41,N,0
35.41614,10.65655,300.36,0.53,0.5,2021-11-25,0034,SNPP,SNPP,n,2,283.4,0.87,N,0
31.64733,9.17266,302.71,0.59,0.52,2021-11-25,0035,SNPP,SNPP,n,2,277.76,0.66,N,0
31.64899,9.17059,308.52,0.56,0.69,2021-11-26,0016,SNPP,SNPP,n,2,279.87,1.22,N,0
33.52941,9.68368,304.16,0.39,0.59,2021-11-26,0156,SNPP,SNPP,n,2,278.21,0.62,N,0
31.64932,9.17222,313.31,0.41,0.6,2021-11-26,0156,SNPP,SNPP,n,2,279.47,1.25,N,0
36.86602,11.07305,295.14,0.41,0.37,2021-11-29,0058,SNPP,SNPP,n,2,279.2,0.43,N,0
35.77433,9.89143,295.55,0.43,0.38,2021-11-29,0059,SNPP,SNPP,n,2,280.22,0.54,N,2
33.53075,9.68624,295.79,0.42,0.38,2021-11-29,0059,SNPP,SNPP,n,2,276.46,0.52,N,0
31.64823,9.17133,305.37,0.42,0.38,2021-11-29,0100,SNPP,SNPP,n,2,278.52,0.91,N,0
31.70205,9.24527,297.12,0.42,0.38,2021-11-29,0100,SNPP,SNPP,n,2,277.19,0.46,N,2
31.70551,9.24593,305.12,0.42,0.38,2021-11-29,0100,SNPP,SNPP,n,2,277.95,0.46,N,2
33.53074,9.6848,301.75,0.47,0.47,2021-11-30,0040,SNPP,SNPP,n,2,277.11,0.99,N,0
35.77511,9.88982,296.03,0.48,0.48,2021-11-30,0040,SNPP,SNPP,n,2,281.11,0.7,N,2
31.64812,9.16997,303.39,0.47,0.48,2021-11-30,0041,SNPP,SNPP,n,2,278.47,0.94,N,0
31.70362,9.24411,301.03,0.47,0.48,2021-11-30,0041,SNPP,SNPP,n,2,277.45,0.98,N,2
33.53148,9.68427,303.01,0.44,0.62,2021-12-01,0021,SNPP,SNPP,n,2,277.03,0.65,N,0
33.53208,9.68384,298.63,0.44,0.62,2021-12-01,0021,SNPP,SNPP,n,2,276.35,0.76,N,0
31.64991,9.17272,311.09,0.45,0.63,2021-12-01,0022,SNPP,SNPP,n,2,277.07,1.17,N,0
32.28938,10.97365,296.34,0.36,0.57,2021-12-01,0022,SNPP,SNPP,n,2,276.57,0.65,N,2
31.64784,9.17506,299.57,0.5,0.66,2021-12-01,0202,SNPP,SNPP,n,2,276,1.05,N,0
33.36317,8.55047,298.19,0.46,0.47,2021-12-02,0143,SNPP,SNPP,n,2,277.84,0.69,N,0
31.64757,9.17272,310.27,0.54,0.51,2021-12-02,0144,SNPP,SNPP,n,2,276.1,1.6,N,0
33.53053,9.68538,296.68,0.46,0.39,2021-12-03,0124,SNPP,SNPP,n,2,277.15,0.63,N,0
31.70417,9.24549,297.75,0.47,0.39,2021-12-03,0125,SNPP,SNPP,n,2,275.11,1.08,N,2
31.70481,9.24319,302.02,0.46,0.39,2021-12-03,0125,SNPP,SNPP,n,2,275.71,0.89,N,2
31.64698,9.17009,305.46,0.46,0.39,2021-12-03,0125,SNPP,SNPP,n,2,276.23,1.11,N,0
37.13642,9.81677,298.63,0.4,0.37,2021-12-04,0104,SNPP,SNPP,n,2,280.13,0.4,N,0
35.77608,9.89099,297.24,0.4,0.37,2021-12-04,0105,SNPP,SNPP,n,2,280.97,0.6,N,2
33.52977,9.68535,306.98,0.39,0.36,2021-12-04,0105,SNPP,SNPP,n,2,275.21,0.84,N,0
33.36422,8.54778,303.54,0.41,0.37,2021-12-04,0105,SNPP,SNPP,n,2,275.38,0.69,N,0
31.70447,9.24363,302.63,0.39,0.36,2021-12-04,0106,SNPP,SNPP,n,2,275.55,0.77,N,2
31.6465,9.17279,309.57,0.39,0.36,2021-12-04,0106,SNPP,SNPP,n,2,276.07,1.35,N,0
35.77434,9.89072,295.23,0.4,0.44,2021-12-05,0046,SNPP,SNPP,n,2,279.39,1,N,2
36.58908,10.31951,295.79,0.39,0.44,2021-12-05,0046,SNPP,SNPP,n,2,279.89,0.67,N,2
35.77552,9.89244,298.13,0.4,0.44,2021-12-05,0046,SNPP,SNPP,n,2,279.82,0.97,N,2
35.8484,8.59426,296.03,0.47,0.47,2021-12-05,0046,SNPP,SNPP,n,2,274.13,0.92,N,0
31.49412,9.4932,296.15,0.56,0.43,2021-12-05,0047,SNPP,SNPP,n,2,269.76,0.69,N,0
31.64897,9.17306,314.77,0.39,0.44,2021-12-05,0047,SNPP,SNPP,n,2,274.9,0.91,N,0
31.70334,9.24269,304.53,0.39,0.44,2021-12-05,0047,SNPP,SNPP,n,2,273.41,0.73,N,2
30.95099,10.08795,335.58,0.52,0.42,2021-12-05,1205,SNPP,SNPP,n,2,291.69,4.79,D,0
35.7108,10.69419,335.13,0.43,0.38,2021-12-05,1206,SNPP,SNPP,n,2,292.29,2.89,D,0
35.75913,10.1501,330.89,0.44,0.39,2021-12-05,1206,SNPP,SNPP,n,2,293.68,6.62,D,0
35.75563,10.15106,331.25,0.44,0.39,2021-12-05,1206,SNPP,SNPP,n,2,296.16,6.62,D,0
31.70428,9.24226,297.06,0.36,0.57,2021-12-06,0028,SNPP,SNPP,n,2,274.75,0.63,N,2
31.49125,9.49346,295.81,0.35,0.57,2021-12-06,0028,SNPP,SNPP,n,2,272.53,0.37,N,0
31.70401,9.24612,297.7,0.36,0.57,2021-12-06,0028,SNPP,SNPP,n,2,273.95,0.63,N,2
31.64748,9.17327,299.97,0.36,0.58,2021-12-06,0028,SNPP,SNPP,n,2,275.35,0.8,N,0
35.75316,10.1433,338.62,0.49,0.49,2021-12-06,1147,SNPP,SNPP,n,2,289.91,4.62,D,0
31.49195,9.49054,296.05,0.66,0.73,2021-12-07,0009,SNPP,SNPP,n,2,272.75,1.23,N,0
33.53009,9.68611,299.28,0.32,0.55,2021-12-07,0149,SNPP,SNPP,n,2,275.33,0.29,N,0
31.64994,9.17121,296.14,0.33,0.55,2021-12-07,0150,SNPP,SNPP,n,2,274.95,0.74,N,0
31.4939,9.4949,305.76,0.35,0.57,2021-12-07,0150,SNPP,SNPP,n,2,272.22,0.77,N,0
31.70482,9.24404,307.16,0.33,0.55,2021-12-07,0150,SNPP,SNPP,n,2,274.63,0.92,N,2
33.52969,9.68259,296.76,0.54,0.42,2021-12-08,0130,SNPP,SNPP,n,2,275.44,0.73,N,0
31.64974,9.16983,313.48,0.54,0.42,2021-12-08,0131,SNPP,SNPP,n,2,274.52,1.6,N,0
31.7038,9.24447,298.58,0.55,0.43,2021-12-08,0131,SNPP,SNPP,n,2,273.19,0.81,N,2
33.36387,8.55054,299.63,0.48,0.4,2021-12-08,0131,SNPP,SNPP,n,2,276.5,0.57,N,0
36.21072,8.82341,339.32,0.41,0.45,2021-12-08,1250,SNPP,SNPP,n,2,288.43,4.68,D,0
35.77579,9.89276,298.27,0.38,0.36,2021-12-09,0111,SNPP,SNPP,n,2,282.71,0.58,N,2
36.64366,10.89964,298.56,0.39,0.36,2021-12-09,0111,SNPP,SNPP,n,2,279.92,0.81,N,0
31.64947,9.17354,306.31,0.39,0.36,2021-12-09,0112,SNPP,SNPP,n,2,275.1,0.69,N,0
33.52978,9.68624,307.63,0.39,0.36,2021-12-09,0112,SNPP,SNPP,n,2,277.23,0.82,N,0
33.36525,8.5486,296,0.39,0.36,2021-12-09,0112,SNPP,SNPP,n,2,276.76,0.51,N,0
31.70276,9.24259,303.92,0.39,0.36,2021-12-09,0112,SNPP,SNPP,n,2,272.2,0.9,N,2
36.67727,9.92222,297.53,0.51,0.41,2021-12-10,0052,SNPP,SNPP,n,2,277.69,0.71,N,2
33.54509,11.08162,298.1,0.43,0.38,2021-12-10,0053,SNPP,SNPP,n,2,277.72,0.71,N,0
31.70449,9.24445,301.05,0.49,0.4,2021-12-10,0053,SNPP,SNPP,n,2,275.19,0.93,N,2
31.49289,9.49282,298.13,0.47,0.4,2021-12-10,0053,SNPP,SNPP,n,2,271.83,0.92,N,0
31.6483,9.16944,301.65,0.59,0.53,2021-12-11,0034,SNPP,SNPP,n,2,277.72,1.68,N,0
33.52983,9.68208,296.44,0.58,0.52,2021-12-11,0034,SNPP,SNPP,n,2,277.03,1.06,N,0
33.3669,8.55126,295.8,0.33,0.56,2021-12-11,0034,SNPP,SNPP,n,2,279.53,0.43,N,0
31.64654,9.16975,301.95,0.59,0.53,2021-12-11,0034,SNPP,SNPP,n,2,277.81,0.89,N,0
31.6485,9.16929,305.61,0.56,0.69,2021-12-12,0015,SNPP,SNPP,n,2,277.77,1.57,N,0
31.64795,9.17066,306.24,0.56,0.69,2021-12-12,0015,SNPP,SNPP,n,2,277.52,1.38,N,0
33.52758,9.68596,295.42,0.39,0.59,2021-12-12,0155,SNPP,SNPP,n,2,276.3,0.59,N,0
31.64805,9.1738,303.6,0.41,0.6,2021-12-12,0156,SNPP,SNPP,n,2,277.06,0.88,N,0
35.58161,10.14068,367,0.37,0.58,2021-12-12,1134,SNPP,SNPP,h,2,293.44,11.58,D,0
35.5309,10.79851,325.94,0.34,0.56,2021-12-12,1134,SNPP,SNPP,n,2,289.08,1.41,D,0
33.95103,10.05264,327.07,0.41,0.6,2021-12-12,1134,SNPP,SNPP,n,2,286.44,2.23,D,0
34.81697,10.74164,306.7,0.46,0.47,2021-12-13,0136,SNPP,SNPP,n,2,279.3,1.36,N,0
33.53133,9.68577,299.88,0.43,0.46,2021-12-13,0137,SNPP,SNPP,n,2,275.31,1.24,N,0
31.56376,9.40902,300.63,0.45,0.47,2021-12-13,0137,SNPP,SNPP,n,2,271.9,1,N,0
31.7038,9.24515,295.4,0.44,0.46,2021-12-13,0137,SNPP,SNPP,n,2,273.41,0.7,N,2
31.56216,9.40568,299.07,0.45,0.47,2021-12-13,0137,SNPP,SNPP,n,2,272.11,0.66,N,0
31.64854,9.17091,316.01,0.44,0.46,2021-12-13,0137,SNPP,SNPP,n,2,274.65,1.44,N,0
37.13584,9.81932,296.76,0.39,0.36,2021-12-14,0117,SNPP,SNPP,n,2,278.57,0.42,N,0
35.84952,8.59128,301.32,0.38,0.36,2021-12-14,0117,SNPP,SNPP,n,2,273.71,0.7,N,2
36.59026,10.32029,303.16,0.4,0.37,2021-12-14,0117,SNPP,SNPP,n,2,279.81,0.92,N,2
33.36475,8.5506,316.66,0.39,0.36,2021-12-14,0118,SNPP,SNPP,n,2,274.51,1.1,N,0
31.64844,9.17147,310.73,0.41,0.37,2021-12-14,0118,SNPP,SNPP,n,2,276.02,1.13,N,0
33.52868,9.68478,310.59,0.41,0.37,2021-12-14,0118,SNPP,SNPP,n,2,274.86,1.32,N,0
31.70308,9.24233,302.51,0.41,0.37,2021-12-14,0118,SNPP,SNPP,n,2,273.66,0.82,N,2
36.15859,10.28475,295.79,0.43,0.38,2021-12-15,0058,SNPP,SNPP,n,2,280.59,0.71,N,2
31.64913,9.17326,308.8,0.42,0.38,2021-12-15,0059,SNPP,SNPP,n,2,276.21,0.57,N,0
31.70474,9.24559,297.22,0.42,0.38,2021-12-15,0059,SNPP,SNPP,n,2,275.25,0.43,N,2
33.52862,9.68232,304.27,0.42,0.38,2021-12-15,0059,SNPP,SNPP,n,2,274.5,1.32,N,0
33.365,8.54872,311.45,0.46,0.39,2021-12-15,0059,SNPP,SNPP,n,2,274.51,1.49,N,0
36.73851,10.32333,327.65,0.38,0.36,2021-12-15,1219,SNPP,SNPP,n,2,285.86,2.25,D,0
36.15876,10.28343,295.29,0.47,0.47,2021-12-16,0039,SNPP,SNPP,n,2,280.89,0.69,N,2
33.36513,8.5508,301.15,0.54,0.51,2021-12-16,0040,SNPP,SNPP,n,2,274.15,0.73,N,0
33.52974,9.68251,304.81,0.47,0.48,2021-12-16,0040,SNPP,SNPP,n,2,275.36,0.87,N,0
31.64723,9.17303,307.54,0.48,0.48,2021-12-16,0041,SNPP,SNPP,n,2,276.37,0.76,N,0
33.36459,8.55025,295.16,0.51,0.66,2021-12-17,0021,SNPP,SNPP,n,2,273.51,0.45,N,0
31.00401,10.06025,310.36,0.4,0.6,2021-12-17,0022,SNPP,SNPP,n,2,274.25,1.31,N,2
31.64971,9.17318,296.47,0.45,0.63,2021-12-17,0022,SNPP,SNPP,n,2,274.93,0.88,N,0
31.64618,9.17235,305.77,0.45,0.63,2021-12-17,0022,SNPP,SNPP,n,2,275.33,0.71,N,0
33.52795,9.68419,297.14,0.47,0.64,2021-12-17,0201,SNPP,SNPP,n,2,274.72,0.66,N,0
31.00289,10.06662,297.26,0.58,0.69,2021-12-17,0202,SNPP,SNPP,n,2,273.21,1.12,N,0
31.64965,9.17348,318.15,0.5,0.65,2021-12-17,0202,SNPP,SNPP,n,2,274.94,1.57,N,0
36.67654,9.92247,300.85,0.46,0.47,2021-12-18,0142,SNPP,SNPP,n,2,277.95,0.54,N,2
33.52916,9.68283,295.97,0.52,0.5,2021-12-18,0143,SNPP,SNPP,n,2,275.33,0.57,N,0
33.97695,9.97571,336.34,0.33,0.55,2021-12-18,1302,SNPP,SNPP,n,2,288.85,3.79,D,0
33.97721,9.97939,352.03,0.33,0.55,2021-12-18,1302,SNPP,SNPP,n,2,289.4,6.24,D,0
31.64995,9.17119,300.82,0.46,0.39,2021-12-19,0124,SNPP,SNPP,n,2,276.42,0.82,N,0
31.64854,9.17401,308.06,0.46,0.39,2021-12-19,0124,SNPP,SNPP,n,2,276.61,0.71,N,0
31.70338,9.24525,296.6,0.46,0.39,2021-12-19,0124,SNPP,SNPP,n,2,275.79,0.61,N,2
35.85197,8.59343,300.15,0.43,0.38,2021-12-20,0104,SNPP,SNPP,n,2,274.36,1.42,N,2
36.67849,9.92238,304.01,0.4,0.37,2021-12-20,0104,SNPP,SNPP,n,2,277.51,1.1,N,2
33.52994,9.68564,315.13,0.39,0.36,2021-12-20,0105,SNPP,SNPP,n,2,276.29,1.31,N,0
33.52863,9.68287,306.58,0.39,0.36,2021-12-20,0105,SNPP,SNPP,n,2,275.04,0.88,N,0
31.70451,9.24485,296.81,0.39,0.36,2021-12-20,0106,SNPP,SNPP,n,2,275.06,0.57,N,2
31.64843,9.17172,306.74,0.39,0.36,2021-12-20,0106,SNPP,SNPP,n,2,276.95,0.86,N,0
36.67903,9.91919,297.36,0.41,0.45,2021-12-21,0045,SNPP,SNPP,n,2,278.99,0.68,N,2
33.36353,8.54788,297.97,0.44,0.46,2021-12-21,0046,SNPP,SNPP,n,2,274.55,0.59,N,0
35.85129,8.59395,299.49,0.47,0.48,2021-12-21,0046,SNPP,SNPP,n,2,276.06,0.97,N,2
33.53013,9.68519,315.17,0.39,0.44,2021-12-21,0046,SNPP,SNPP,n,2,276.13,1.06,N,0
31.65043,9.17028,310.7,0.39,0.44,2021-12-21,0047,SNPP,SNPP,n,2,275.49,1.52,N,0
31.70386,9.24499,301.62,0.39,0.44,2021-12-21,0047,SNPP,SNPP,n,2,274.52,0.56,N,2
31.70366,9.2458,305.03,0.39,0.44,2021-12-21,0047,SNPP,SNPP,n,2,274.45,0.67,N,2
31.39779,10.02191,340.24,0.52,0.41,2021-12-21,1204,SNPP,SNPP,n,2,292.01,3.07,D,2
33.52793,9.68263,299.57,0.36,0.57,2021-12-22,0027,SNPP,SNPP,n,2,275.7,1,N,0
35.74408,10.65888,296.17,0.33,0.55,2021-12-22,0027,SNPP,SNPP,n,2,278.76,0.3,N,0
31.70298,9.24408,303.92,0.36,0.58,2021-12-22,0028,SNPP,SNPP,n,2,274.38,0.63,N,2
31.64885,9.17079,312.64,0.37,0.58,2021-12-22,0028,SNPP,SNPP,n,2,276.39,1.08,N,0
31.39857,10.02267,301.52,0.32,0.55,2021-12-22,0028,SNPP,SNPP,n,2,273.22,0.57,N,2
33.52846,9.68537,300.09,0.58,0.69,2021-12-22,0208,SNPP,SNPP,n,2,275.59,0.87,N,0
31.65129,9.17139,297.1,0.33,0.55,2021-12-23,0149,SNPP,SNPP,n,2,273.12,1.61,N,0
36.5014,10.026,296.11,0.49,0.41,2021-12-24,0129,SNPP,SNPP,n,2,281.71,0.55,N,2
36.67848,9.92266,301.23,0.49,0.4,2021-12-24,0129,SNPP,SNPP,n,2,280.71,0.71,N,2
33.53205,9.68674,298.58,0.53,0.42,2021-12-24,0130,SNPP,SNPP,n,2,277.42,0.77,N,0
35.85122,8.59172,303.48,0.44,0.39,2021-12-24,0130,SNPP,SNPP,n,2,278.46,0.72,N,2
33.52826,9.68565,332.52,0.53,0.42,2021-12-24,0130,SNPP,SNPP,n,2,278.62,4.59,N,0
33.36674,8.54918,303.38,0.48,0.4,2021-12-24,0130,SNPP,SNPP,n,2,275.9,1.54,N,0
31.64824,9.17304,304.39,0.54,0.42,2021-12-24,0131,SNPP,SNPP,n,2,277.45,1.55,N,0
36.43732,10.04037,341.34,0.47,0.48,2021-12-24,1250,SNPP,SNPP,n,2,293.19,4.69,D,0
33.36475,8.55003,311.23,0.39,0.36,2021-12-25,0111,SNPP,SNPP,n,2,274.08,0.9,N,0
36.15872,10.28549,300.85,0.38,0.36,2021-12-25,0111,SNPP,SNPP,n,2,279.28,0.79,N,2
33.53054,9.68466,303.27,0.39,0.36,2021-12-25,0111,SNPP,SNPP,n,2,274.12,0.72,N,0
31.64676,9.17223,295.97,0.39,0.36,2021-12-25,0112,SNPP,SNPP,n,2,266.75,0.64,N,0
33.36468,8.55027,312.89,0.55,0.43,2021-12-26,0052,SNPP,SNPP,n,2,276.91,1.85,N,0
33.52834,9.68543,300.58,0.49,0.4,2021-12-26,0052,SNPP,SNPP,n,2,279.36,0.94,N,0
